1,0.854005010706161,0,0.854005010706161,0.854005010706161,0.84,0.86,0.84,0.84,0.533333333333333,0.522222222222222,0.533333333333333,0.533333333333333,0,0,0,0,0,0,0,0,100,1,100,100
2,0.901203717983165,0,0.901203717983165,0.901203717983165,0.86,0.88,0.86,0.86,0.522222222222222,0.422222222222222,0.522222222222222,0.522222222222222,0,0.4371625682868,0,0,0,0.25,0,0,100,1,100,100
3,0.773784834129397,0,0.773784834129397,0.773784834129397,0.9,0.82,0.9,0.9,0.411111111111111,0.366666666666667,0.411111111111111,0.411111111111111,0.442216638714053,0.58878405775519,0.442216638714053,0.442216638714053,0.285714285714286,0.307692307692308,0.285714285714286,0.285714285714286,100,1,100,100
4,0.842383999743371,0.986428325807534,0.842383999743371,0.842383999743371,0.86,0.82,0.86,0.86,0.344444444444444,0.366666666666667,0.344444444444444,0.344444444444444,0.603692342542494,0.58878405775519,0.603692342542494,0.603692342542494,0.363636363636364,0.307692307692308,0.363636363636364,0.363636363636364,100,4,100,100
5,0.768947885889611,0,0.768947885889611,0.768947885889611,0.88,0.88,0.88,0.88,0.422222222222222,0.511111111111111,0.422222222222222,0.422222222222222,0.4371625682868,0,0.4371625682868,0.4371625682868,0.25,0,0.25,0.25,100,1,100,100
6,0.780594010755191,0.850694444444444,0.780594010755191,0.780594010755191,0.836734693877551,0.755102040816326,0.836734693877551,0.836734693877551,0.445454545454545,0.402272727272727,0.445454545454545,0.445454545454545,0.426401432711221,0.564076074817766,0.426401432711221,0.426401432711221,0.2,0.25,0.2,0.2,100,2,100,100
7,0.691198205960047,0,0.691198205960047,0.691198205960047,0.86,0.88,0.86,0.86,0.522222222222222,0.511111111111111,0.522222222222222,0.522222222222222,0,0,0,0,0,0,0,0,100,1,100,100
8,0.891884142493528,0,0.891884142493528,0,0.9,0.9,0.9,0.9,0.411111111111111,0.5,0.411111111111111,0.322222222222222,0.442216638714053,0,0.442216638714053,0.618241233033047,0.285714285714286,0,0.285714285714286,0.444444444444444,100,1,100,1
9,0.845157049638811,0,0.845157049638811,0.812918074350312,0.88,0.86,0.88,0.84,0.422222222222222,0.433333333333333,0.422222222222222,0.266666666666667,0.4371625682868,0.432049379893857,0.4371625682868,0.721110255092798,0.25,0.222222222222222,0.25,0.428571428571429,100,1,100,2
10,0.795671391481484,0.953949339656922,0.795671391481484,0.795671391481484,0.86,0.9,0.86,0.86,0.522222222222222,0.411111111111111,0.522222222222222,0.522222222222222,0,0.442216638714053,0,0,0,0.285714285714286,0,0,100,5,100,100
